inventory_id,dealer_id,vehicle_id,stock_available,stock_in,stock_out,inventory_month
7579,106,187,9,4,8,2024-01-01
7580,106,187,2,6,9,2025-04-01
7581,106,127,12,11,5,2025-10-01
7582,106,127,8,7,9,2025-09-01
7583,106,127,20,9,7,2025-11-01
7584,106,127,16,7,2,2025-07-01
7585,106,127,8,6,7,2025-08-01
7586,106,127,27,20,23,2024-05-01
7587,106,127,5,3,4,2025-06-01
7588,106,127,32,23,2,2024-10-01
7589,106,127,30,4,1,2025-03-01
7590,106,127,10,2,5,2024-06-01
7591,106,127,23,18,8,2024-07-01
7592,106,127,28,23,0,2024-12-01
7593,106,138,38,21,11,2024-01-01
7594,106,138,25,7,4,2025-12-01
7595,106,138,2,6,5,2024-09-01
7596,106,138,30,22,10,2024-05-01
7597,106,138,20,23,20,2025-03-01
7598,106,138,23,20,22,2025-01-01
7599,106,138,27,22,13,2024-11-01
7600,106,107,15,8,6,2025-10-01
7601,106,107,10,15,20,2024-11-01
7602,106,107,7,20,20,2025-07-01
7603,106,107,21,25,18,2024-05-01
7604,106,107,30,18,6,2025-12-01
7605,106,107,0,16,21,2025-03-01
7606,106,107,21,12,14,2024-08-01
7607,106,107,17,8,7,2024-07-01
7608,106,107,22,7,10,2025-09-01
7609,106,107,18,7,10,2024-06-01
7610,106,107,19,15,10,2025-04-01
7611,106,170,0,24,28,2024-01-01
7612,106,170,20,25,25,2024-09-01
7613,106,170,8,12,17,2025-03-01
7614,106,170,38,14,1,2024-11-01
7615,106,170,2,18,19,2025-07-01
7616,106,170,21,2,4,2024-05-01
7617,106,170,6,24,24,2025-10-01
7618,106,170,11,2,2,2024-07-01
7619,106,170,35,19,12,2025-09-01
7620,106,170,22,19,10,2024-08-01
7621,106,170,13,10,12,2024-12-01
7622,106,117,27,16,12,2025-02-01
7623,106,117,8,17,13,2025-06-01
7624,106,117,9,13,15,2024-01-01
7625,106,117,33,24,21,2025-09-01
7626,106,117,38,22,5,2024-09-01
7627,106,117,13,9,5,2024-11-01
7628,106,117,24,2,0,2025-12-01
7629,106,117,9,4,3,2024-06-01
7630,106,117,31,16,10,2024-07-01
7631,106,117,2,4,6,2025-11-01
7632,106,117,21,6,7,2025-07-01
7633,106,117,0,4,8,2025-01-01
7634,106,172,11,10,8,2025-04-01
7635,106,172,30,24,21,2024-10-01
7636,106,172,28,14,3,2025-11-01
7637,106,172,10,22,20,2024-08-01
7638,106,172,31,15,12,2024-04-01
7639,106,172,11,12,12,2025-07-01
7640,106,185,0,2,5,2024-10-01
7641,106,185,10,22,27,2024-02-01
7642,106,185,39,16,5,2024-12-01
7643,106,185,20,14,18,2025-05-01
7644,106,185,9,3,3,2025-06-01
7645,106,185,23,17,14,2024-03-01
7646,106,185,16,15,6,2025-07-01
7647,106,185,26,19,12,2025-12-01
7648,106,185,13,15,13,2025-11-01
7649,106,185,19,5,4,2024-01-01
7650,106,185,34,10,3,2025-09-01
7651,107,187,26,2,4,2025-10-01
7652,107,187,20,16,18,2024-06-01
7653,107,187,28,5,5,2024-12-01
7654,107,187,27,24,19,2025-07-01
7655,107,187,26,14,6,2024-11-01
7656,107,187,7,5,2,2024-02-01
7657,107,187,20,25,26,2025-01-01
7658,107,165,9,9,8,2025-12-01
7659,107,165,14,4,3,2024-06-01
7660,107,165,13,8,12,2025-07-01
7661,107,165,13,25,24,2024-11-01
7662,107,165,4,11,13,2024-02-01
7663,107,165,30,21,0,2024-05-01
7664,107,165,8,11,8,2024-01-01
7665,107,165,21,6,1,2025-04-01
7666,107,165,44,22,6,2024-04-01
7667,107,165,17,7,2,2025-08-01
7668,107,117,0,11,15,2024-04-01
7669,107,117,24,7,5,2024-10-01
7670,107,117,6,2,7,2025-06-01
7671,107,117,23,12,2,2024-06-01
7672,107,117,34,17,9,2025-09-01
7673,107,117,17,24,24,2025-07-01
7674,107,117,29,7,0,2024-09-01
7675,107,117,20,14,7,2025-05-01
7676,107,104,11,10,5,2025-08-01
7677,107,104,8,19,20,2025-07-01
7678,107,104,26,4,0,2024-06-01
7679,107,104,18,20,2,2025-05-01
7680,107,104,32,14,1,2024-10-01
7681,107,104,46,23,7,2024-12-01
7682,107,104,26,20,4,2025-06-01
7683,107,104,11,8,7,2024-05-01
7684,107,104,30,5,2,2024-07-01
7685,107,146,23,14,6,2024-08-01
7686,107,146,11,17,21,2025-11-01
7687,107,146,38,25,17,2024-01-01
7688,107,146,33,10,0,2025-06-01
7689,107,146,27,21,3,2024-12-01
7690,107,146,36,18,1,2024-03-01
7691,107,142,35,22,8,2025-12-01
7692,107,142,22,3,3,2025-01-01
7693,107,142,24,21,4,2025-04-01
7694,107,142,7,4,9,2024-06-01
7695,107,142,29,7,2,2025-07-01
7696,107,142,35,15,4,2025-06-01
7697,107,142,8,10,10,2024-12-01
7698,107,125,44,18,3,2025-09-01
7699,107,125,27,9,0,2025-02-01
7700,107,125,9,6,1,2024-12-01
7701,107,125,3,15,17,2024-04-01
7702,107,125,34,20,6,2025-11-01
7703,107,125,27,7,6,2025-08-01
7704,107,125,3,16,18,2025-06-01
7705,107,156,4,6,9,2025-01-01
7706,107,156,9,10,8,2025-05-01
7707,107,156,11,15,6,2025-11-01
7708,107,156,23,14,0,2024-06-01
7709,107,156,9,2,0,2025-10-01
7710,107,156,24,16,14,2024-09-01
7711,107,156,20,4,6,2024-07-01
7712,107,116,32,21,1,2024-06-01
7713,107,116,26,9,3,2025-02-01
7714,107,116,23,8,6,2024-07-01
7715,107,116,32,3,1,2025-10-01
7716,107,116,18,7,8,2025-06-01
7717,107,116,4,19,16,2024-08-01
7718,107,116,12,15,6,2025-09-01
7719,107,116,13,11,13,2024-10-01
7720,107,116,16,7,12,2025-07-01
7721,107,116,25,3,2,2024-11-01
7722,107,116,34,19,5,2025-11-01
7723,107,116,19,6,1,2024-05-01
7724,107,164,31,22,1,2024-09-01
7725,107,164,26,22,6,2024-12-01
7726,107,164,31,14,12,2024-04-01
7727,107,164,6,14,10,2024-01-01
7728,107,164,19,10,2,2025-08-01
7729,107,164,7,10,11,2024-10-01
7730,107,164,24,19,10,2024-02-01
7731,107,164,17,6,1,2025-09-01
7732,107,164,16,2,0,2025-11-01
7733,107,164,17,13,16,2024-03-01
7734,108,142,23,4,7,2024-08-01
7735,108,142,6,15,13,2024-12-01
7736,108,142,29,14,11,2025-08-01
7737,108,142,40,15,1,2024-09-01
7738,108,142,6,4,2,2024-02-01
7739,108,142,12,24,15,2025-07-01
7740,108,154,2,19,23,2025-06-01
7741,108,154,23,4,1,2024-03-01
7742,108,154,10,24,16,2024-06-01
7743,108,154,19,25,7,2025-04-01
7744,108,154,20,8,3,2024-11-01
7745,108,154,14,7,10,2024-02-01
7746,108,154,8,6,5,2025-01-01
7747,108,154,35,14,4,2025-05-01
7748,108,154,28,2,2,2025-03-01
7749,108,154,29,24,11,2025-11-01
7750,108,154,21,20,2,2025-12-01
7751,108,143,29,3,0,2024-07-01
7752,108,143,30,25,5,2025-02-01
7753,108,143,21,22,26,2025-11-01
7754,108,143,11,14,17,2025-05-01
7755,108,143,27,5,4,2025-06-01
7756,108,143,10,2,0,2024-02-01
7757,108,143,36,18,0,2025-04-01
7758,108,143,22,3,6,2024-01-01
7759,108,143,31,12,8,2025-08-01
7760,108,143,25,25,3,2025-09-01
7761,108,143,26,6,1,2025-03-01
7762,108,113,3,6,3,2025-12-01
7763,108,113,0,19,23,2024-02-01
7764,108,113,6,24,27,2024-12-01
7765,108,113,14,15,2,2024-10-01
7766,108,113,17,6,11,2024-01-01
7767,108,113,3,24,23,2024-03-01
7768,108,162,21,11,12,2024-04-01
7769,108,162,23,3,3,2025-06-01
7770,108,162,5,6,10,2024-12-01
7771,108,162,10,9,9,2025-02-01
7772,108,162,7,11,11,2024-07-01
7773,108,162,5,5,6,2025-08-01
7774,108,162,9,4,0,2025-04-01
7775,108,162,13,8,7,2024-10-01
7776,108,162,21,2,2,2025-01-01
7777,108,159,28,4,4,2024-03-01
7778,108,159,23,20,20,2025-01-01
7779,108,159,7,7,9,2024-08-01
7780,108,159,34,9,1,2025-12-01
7781,108,159,0,14,16,2025-04-01
7782,108,159,30,11,5,2025-06-01
7783,108,166,17,8,7,2024-12-01
7784,108,166,24,18,16,2024-09-01
7785,108,166,22,13,3,2025-03-01
7786,108,166,0,3,8,2024-02-01
7787,108,166,21,17,6,2025-09-01
7788,108,166,48,24,3,2025-07-01
7789,108,166,23,19,16,2025-01-01
7790,108,166,1,6,8,2025-04-01
7791,108,166,5,18,13,2025-11-01
7792,108,119,10,11,8,2025-12-01
7793,108,119,14,4,0,2024-03-01
7794,108,119,18,11,5,2025-01-01
7795,108,119,21,22,5,2024-11-01
7796,108,119,14,4,1,2025-04-01
7797,108,119,44,15,0,2025-03-01
7798,108,119,3,3,5,2024-09-01
7799,108,119,9,20,16,2024-05-01
7800,108,119,34,4,0,2024-12-01
7801,108,182,15,6,0,2024-07-01
7802,108,182,18,17,1,2025-04-01
7803,108,182,16,10,10,2025-05-01
7804,108,182,26,10,10,2024-01-01
7805,108,182,44,17,2,2024-02-01
7806,108,182,25,19,4,2025-07-01
7807,108,182,11,9,9,2025-12-01
7808,108,182,17,17,0,2024-10-01
7809,108,182,10,18,16,2025-06-01
7810,108,182,13,5,1,2025-08-01
7811,108,182,26,24,4,2025-01-01
7812,108,182,33,10,7,2025-11-01
7813,109,184,12,17,18,2024-06-01
7814,109,184,6,16,17,2024-08-01
7815,109,184,20,8,13,2024-04-01
7816,109,184,5,12,15,2024-02-01
7817,109,184,19,20,19,2025-03-01
7818,109,184,30,3,1,2025-06-01
7819,109,178,28,22,13,2024-07-01
7820,109,178,15,21,8,2025-12-01
7821,109,178,4,19,21,2024-10-01
7822,109,178,8,12,16,2025-01-01
7823,109,178,13,10,5,2025-09-01
7824,109,178,7,20,17,2024-04-01
7825,109,178,11,5,0,2025-06-01
7826,109,178,8,5,5,2025-02-01
7827,109,115,5,4,6,2025-04-01
7828,109,115,27,10,4,2024-11-01
7829,109,115,38,15,3,2025-02-01
7830,109,115,29,19,20,2025-05-01
7831,109,115,20,10,14,2025-12-01
7832,109,115,27,12,5,2025-06-01
7833,109,115,0,8,13,2025-07-01
7834,109,115,8,2,4,2024-09-01
7835,109,115,23,25,25,2025-01-01
7836,109,129,21,6,4,2025-10-01
7837,109,129,13,4,4,2025-08-01
7838,109,129,38,8,0,2024-01-01
7839,109,129,22,24,15,2024-03-01
7840,109,129,8,15,17,2024-02-01
7841,109,129,33,7,3,2025-11-01
7842,109,129,23,2,3,2025-12-01
7843,109,129,13,25,12,2024-09-01
7844,109,129,18,18,13,2025-05-01
7845,109,129,23,14,5,2025-06-01
7846,109,129,16,15,5,2025-01-01
7847,109,129,24,22,25,2024-08-01
7848,109,142,31,8,4,2025-07-01
7849,109,142,26,12,7,2024-08-01
7850,109,142,0,9,11,2025-06-01
7851,109,142,21,13,4,2024-05-01
7852,109,142,27,21,20,2024-12-01
7853,109,142,0,25,29,2024-07-01
7854,109,142,23,22,20,2024-02-01
7855,109,142,25,22,8,2025-10-01
7856,109,142,48,19,0,2025-05-01
7857,109,159,33,24,5,2025-11-01
7858,109,159,25,9,5,2025-12-01
7859,109,159,6,13,13,2024-03-01
7860,109,159,18,23,14,2025-10-01
7861,109,159,24,20,21,2025-05-01
7862,109,159,25,13,15,2024-01-01
7863,109,159,14,7,10,2025-02-01
7864,109,159,26,20,5,2024-04-01
7865,109,159,26,13,5,2024-07-01
7866,109,159,21,25,11,2025-06-01
7867,109,159,32,25,19,2025-03-01
7868,109,159,23,9,7,2024-12-01
7869,109,138,25,6,3,2025-07-01
7870,109,138,24,5,1,2024-12-01
7871,109,138,22,15,5,2025-08-01
7872,109,138,29,3,0,2024-04-01
7873,109,138,37,17,0,2024-02-01
7874,109,138,26,15,16,2025-06-01
7875,109,138,13,7,11,2025-04-01
7876,109,138,26,24,8,2025-03-01
7877,109,138,6,14,13,2024-06-01
7878,109,138,19,4,1,2024-07-01
7879,109,138,25,2,1,2025-05-01
7880,109,156,0,19,23,2025-05-01
7881,109,156,8,14,8,2024-07-01
7882,109,156,31,8,2,2024-09-01
7883,109,156,0,10,15,2024-01-01
7884,109,156,14,2,6,2024-04-01
7885,109,156,20,25,12,2024-08-01
7886,109,158,9,8,5,2025-04-01
7887,109,158,14,21,8,2024-12-01
7888,109,158,22,3,1,2025-01-01
7889,109,158,49,25,1,2025-12-01
7890,109,158,19,7,3,2025-11-01
7891,109,158,35,21,13,2024-09-01
7892,109,158,41,23,0,2024-10-01
7893,109,158,34,8,4,2024-07-01
7894,109,158,42,21,5,2025-06-01
7895,109,158,23,21,9,2025-03-01
7896,109,158,17,22,8,2025-09-01
7897,109,158,24,5,6,2025-05-01
7898,109,123,27,10,11,2025-09-01
7899,109,123,16,24,21,2025-12-01
7900,109,123,16,6,0,2024-09-01
7901,109,123,13,7,2,2025-03-01
7902,109,123,1,7,7,2025-02-01
7903,109,123,31,3,1,2024-06-01
7904,109,123,20,6,7,2024-02-01
7905,109,123,10,7,6,2025-08-01
7906,109,123,10,4,1,2025-05-01
7907,110,131,1,15,17,2025-09-01
7908,110,131,6,20,14,2024-06-01
7909,110,131,26,3,6,2025-04-01
7910,110,131,21,7,10,2024-02-01
7911,110,131,11,8,4,2024-04-01
7912,110,131,3,3,2,2025-11-01
7913,110,131,14,7,12,2025-05-01
7914,110,131,50,24,2,2024-09-01
7915,110,131,37,17,3,2024-11-01
7916,110,149,14,18,11,2025-03-01
7917,110,149,18,16,0,2025-02-01
7918,110,149,5,19,18,2024-11-01
7919,110,149,14,11,1,2025-04-01
7920,110,149,17,15,6,2024-07-01
7921,110,149,17,8,2,2024-04-01
7922,110,149,10,18,14,2024-03-01
7923,110,149,14,15,18,2024-12-01
7924,110,159,16,19,16,2025-12-01
7925,110,159,23,15,0,2025-06-01
7926,110,159,2,3,8,2024-07-01
7927,110,159,12,9,3,2024-06-01
7928,110,159,42,19,4,2024-02-01
7929,110,159,16,12,2,2025-01-01
7930,110,159,52,25,0,2025-11-01
7931,110,159,11,10,2,2025-05-01
7932,110,159,35,24,18,2025-03-01
7933,110,159,17,10,3,2025-04-01
7934,110,156,25,3,3,2024-11-01
7935,110,156,9,6,8,2024-04-01
7936,110,156,27,11,12,2025-09-01
7937,110,156,0,7,7,2024-12-01
7938,110,156,19,18,10,2024-06-01
7939,110,156,31,8,1,2024-09-01
7940,110,183,23,20,17,2025-08-01
7941,110,183,0,4,4,2024-06-01
7942,110,183,6,11,9,2025-03-01
7943,110,183,11,19,24,2025-12-01
7944,110,183,9,14,16,2025-02-01
7945,110,183,25,16,12,2024-02-01
7946,110,183,25,9,13,2024-11-01
7947,110,183,2,13,13,2025-07-01
7948,110,183,8,14,9,2025-01-01
7949,110,183,21,10,12,2024-01-01
7950,110,183,6,25,25,2024-05-01
7951,110,183,23,24,11,2024-10-01
7952,110,151,27,24,8,2025-05-01
7953,110,151,31,16,13,2024-11-01
7954,110,151,22,5,8,2024-08-01
7955,110,151,4,2,0,2025-12-01
7956,110,151,28,7,8,2024-12-01
7957,110,151,15,7,6,2025-07-01
7958,110,151,10,9,14,2024-04-01
7959,110,162,25,5,6,2025-02-01
7960,110,162,19,24,20,2025-01-01
7961,110,162,34,25,20,2025-09-01
7962,110,162,14,17,7,2024-07-01
7963,110,162,16,11,12,2025-04-01
7964,110,162,28,5,6,2025-03-01
7965,110,162,23,11,8,2024-04-01
7966,110,162,19,2,4,2025-11-01
7967,110,162,46,25,9,2025-07-01
7968,110,125,18,2,7,2025-07-01
7969,110,125,7,17,12,2025-12-01
7970,110,125,17,9,1,2025-06-01
7971,110,125,1,17,22,2025-04-01
7972,110,125,26,11,8,2024-12-01
7973,110,125,20,21,14,2025-02-01
7974,110,125,1,8,13,2025-01-01
7975,110,125,5,2,0,2024-05-01
7976,110,125,41,25,2,2024-06-01
7977,110,125,12,22,14,2024-04-01
7978,110,125,22,19,19,2025-09-01
7979,110,141,30,24,7,2025-04-01
7980,110,141,8,10,5,2025-09-01
7981,110,141,44,16,2,2024-07-01
7982,110,141,25,5,7,2024-09-01
7983,110,141,7,5,7,2025-02-01
7984,110,141,13,11,15,2024-12-01
7985,110,141,17,7,6,2025-08-01
7986,110,141,28,25,5,2024-08-01
7987,110,141,10,9,3,2025-05-01
7988,110,141,7,14,16,2025-01-01
7989,110,141,20,23,25,2024-03-01
7990,110,130,18,7,8,2025-12-01
7991,110,130,11,16,11,2025-06-01
7992,110,130,11,2,0,2025-04-01
7993,110,130,25,20,4,2024-03-01
7994,110,130,15,24,19,2024-06-01
7995,110,130,4,4,7,2025-07-01
7996,110,130,19,8,1,2025-10-01
7997,110,130,39,19,6,2024-02-01
7998,110,130,19,10,15,2024-11-01
7999,111,179,33,6,2,2024-02-01
8000,111,179,51,22,0,2024-12-01
8001,111,179,6,4,5,2025-03-01
8002,111,179,21,13,13,2025-07-01
8003,111,179,24,23,16,2025-04-01
8004,111,179,17,22,5,2025-06-01
8005,111,162,29,9,9,2025-09-01
8006,111,162,1,9,10,2024-10-01
8007,111,162,14,21,11,2025-03-01
8008,111,162,20,10,4,2025-02-01
8009,111,162,3,2,2,2025-04-01
8010,111,162,13,6,7,2025-08-01
8011,111,162,1,21,20,2024-01-01
8012,111,162,37,9,1,2025-06-01
8013,111,162,27,11,0,2024-07-01
8014,111,121,28,16,4,2025-07-01
8015,111,121,38,25,2,2024-10-01
8016,111,121,17,7,10,2025-11-01
8017,111,121,2,13,13,2024-01-01
8018,111,121,7,19,24,2025-09-01
8019,111,121,5,13,9,2025-03-01
8020,111,121,21,22,18,2025-02-01
8021,111,121,20,21,8,2024-07-01
8022,111,121,24,6,5,2024-03-01
8023,111,121,11,5,10,2024-12-01
8024,111,121,7,10,14,2025-08-01
8025,111,118,8,10,15,2025-02-01
8026,111,118,27,5,4,2024-04-01
8027,111,118,20,22,16,2024-08-01
8028,111,118,14,18,8,2025-05-01
8029,111,118,20,8,2,2024-10-01
8030,111,118,22,16,3,2024-03-01
8031,111,131,9,12,6,2024-10-01
8032,111,131,22,17,11,2025-06-01
8033,111,131,0,7,10,2024-04-01
8034,111,131,14,10,11,2024-03-01
8035,111,131,34,21,3,2025-04-01
8036,111,131,20,24,11,2024-08-01
8037,111,120,7,17,10,2025-10-01
8038,111,120,9,3,2,2024-02-01
8039,111,120,12,7,2,2025-02-01
8040,111,120,6,3,5,2025-06-01
8041,111,120,2,4,7,2024-08-01
8042,111,120,15,2,4,2024-07-01
8043,112,117,27,10,9,2024-09-01
8044,112,117,18,5,5,2025-01-01
8045,112,117,5,4,5,2024-12-01
8046,112,117,11,16,18,2025-08-01
8047,112,117,23,8,4,2024-07-01
8048,112,117,12,14,19,2024-03-01
8049,112,117,48,25,0,2024-06-01
8050,112,117,24,10,9,2024-02-01
8051,112,117,7,6,6,2025-05-01
8052,112,117,20,23,21,2024-11-01
8053,112,117,8,20,17,2025-06-01
8054,112,176,17,21,8,2025-01-01
8055,112,176,21,17,0,2025-02-01
8056,112,176,18,18,5,2025-07-01
8057,112,176,14,2,2,2024-08-01
8058,112,176,15,22,9,2025-11-01
8059,112,176,25,22,17,2025-12-01
8060,112,176,3,22,20,2025-09-01
8061,112,176,27,17,4,2024-03-01
8062,112,176,31,14,2,2025-10-01
8063,112,176,13,4,9,2025-03-01
8064,112,176,15,13,3,2024-05-01
8065,112,107,14,19,19,2024-11-01
8066,112,107,12,6,0,2024-02-01
8067,112,107,5,2,0,2025-03-01
8068,112,107,17,10,1,2024-07-01
8069,112,107,26,3,4,2025-04-01
8070,112,107,8,4,7,2024-08-01
8071,112,140,31,24,16,2024-10-01
8072,112,140,22,3,6,2025-01-01
8073,112,140,8,2,3,2024-11-01
8074,112,140,21,9,2,2025-10-01
8075,112,140,22,5,8,2025-08-01
8076,112,140,1,3,3,2025-04-01
8077,112,140,23,7,0,2024-02-01
8078,112,140,2,7,9,2024-09-01
8079,112,140,12,24,18,2024-03-01
8080,112,140,22,16,6,2025-02-01
8081,112,140,21,14,1,2024-01-01
8082,112,140,35,16,1,2025-03-01
8083,112,119,3,9,12,2024-06-01
8084,112,119,19,20,10,2024-01-01
8085,112,119,18,3,4,2025-01-01
8086,112,119,21,9,9,2025-05-01
8087,112,119,29,12,4,2024-08-01
8088,112,119,19,7,1,2025-04-01
8089,112,120,23,7,3,2024-04-01
8090,112,120,6,8,11,2025-04-01
8091,112,120,33,8,4,2024-09-01
8092,112,120,36,17,1,2025-09-01
8093,112,120,7,6,0,2025-05-01
8094,112,120,52,24,1,2024-06-01
8095,112,120,25,11,14,2025-08-01
8096,112,120,26,9,11,2024-12-01
8097,112,120,12,9,8,2024-08-01
8098,112,120,17,14,6,2025-11-01
8099,112,146,23,14,18,2024-08-01
8100,112,146,6,13,16,2025-10-01
8101,112,146,27,19,8,2024-07-01
8102,112,146,14,17,9,2024-09-01
8103,112,146,23,16,19,2025-04-01
8104,112,146,23,21,17,2025-01-01
8105,112,146,25,20,20,2024-06-01
8106,112,146,2,22,24,2024-02-01
8107,112,146,8,20,21,2024-04-01
8108,112,146,29,19,3,2024-10-01
8109,112,146,37,18,3,2025-03-01
8110,112,146,15,23,12,2025-08-01
8111,112,136,21,19,2,2025-08-01
8112,112,136,22,2,2,2024-08-01
8113,112,136,12,4,7,2025-03-01
8114,112,136,26,19,1,2025-11-01
8115,112,136,28,16,13,2025-07-01
8116,112,136,9,17,13,2025-04-01
8117,113,146,6,4,6,2024-06-01
8118,113,146,33,5,1,2025-05-01
8119,113,146,2,2,4,2025-03-01
8120,113,146,23,11,1,2024-11-01
8121,113,146,21,21,6,2024-05-01
8122,113,146,23,8,5,2025-10-01
8123,113,146,8,21,19,2024-04-01
8124,113,146,29,11,0,2024-09-01
8125,113,146,9,6,4,2025-06-01
8126,113,146,16,12,1,2025-01-01
8127,113,146,30,21,19,2024-08-01
8128,113,146,12,11,0,2025-07-01
8129,113,139,12,21,13,2025-04-01
8130,113,139,25,7,8,2025-08-01
8131,113,139,29,15,13,2024-08-01
8132,113,139,28,23,6,2025-09-01
8133,113,139,21,8,10,2024-03-01
8134,113,139,19,16,18,2024-12-01
8135,113,139,30,8,0,2025-07-01
8136,113,139,9,21,21,2025-10-01
8137,113,139,21,22,16,2025-01-01
8138,113,111,29,24,4,2025-05-01
8139,113,111,41,18,6,2024-02-01
8140,113,111,16,16,5,2025-10-01
8141,113,111,14,16,18,2025-04-01
8142,113,111,10,17,18,2024-04-01
8143,113,111,24,11,15,2024-10-01
8144,113,111,27,14,5,2024-08-01
8145,113,111,32,16,13,2025-08-01
8146,113,111,26,25,10,2024-12-01
8147,113,167,0,2,7,2025-04-01
8148,113,167,17,22,11,2025-10-01
8149,113,167,9,5,4,2024-10-01
8150,113,167,13,20,22,2025-08-01
8151,113,167,31,24,20,2025-03-01
8152,113,167,23,12,5,2024-04-01
8153,113,167,32,24,15,2024-08-01
8154,113,167,18,6,10,2025-12-01
8155,113,167,33,5,2,2024-01-01
8156,113,167,31,22,18,2024-03-01
8157,113,167,40,12,0,2025-11-01
8158,113,138,27,6,1,2025-12-01
8159,113,138,9,10,4,2024-12-01
8160,113,138,34,5,0,2025-10-01
8161,113,138,3,8,11,2024-10-01
8162,113,138,9,3,3,2024-02-01
8163,113,138,2,5,3,2024-07-01
8164,113,138,15,17,18,2025-04-01
8165,113,138,24,2,7,2025-01-01
8166,113,106,15,2,4,2024-02-01
8167,113,106,3,13,18,2025-04-01
8168,113,106,12,9,7,2024-12-01
8169,113,106,33,12,6,2025-06-01
8170,113,106,3,16,20,2025-05-01
8171,113,106,33,14,2,2024-10-01
8172,113,106,20,11,0,2025-03-01
8173,113,106,3,5,5,2024-08-01
8174,113,106,22,11,3,2025-12-01
8175,113,106,21,17,16,2024-04-01
8176,113,151,32,22,12,2025-07-01
8177,113,151,38,16,1,2024-07-01
8178,113,151,13,19,17,2024-06-01
8179,113,151,27,25,20,2024-03-01
8180,113,151,30,17,0,2025-03-01
8181,113,151,18,19,17,2025-04-01
8182,113,151,14,15,10,2024-11-01
8183,113,151,8,24,29,2025-11-01
8184,113,151,20,17,4,2025-01-01
8185,113,151,22,25,5,2025-09-01
8186,113,151,10,9,5,2024-04-01
8187,113,151,37,19,6,2025-08-01
8188,113,113,15,19,22,2024-06-01
8189,113,113,14,11,11,2024-01-01
8190,113,113,29,15,4,2025-03-01
8191,113,113,10,10,3,2024-07-01
8192,113,113,26,6,9,2025-05-01
8193,113,113,14,7,6,2025-11-01
8194,113,113,31,25,23,2024-02-01
8195,113,132,2,24,24,2024-04-01
8196,113,132,37,21,7,2024-11-01
8197,113,132,9,13,5,2024-05-01
8198,113,132,7,10,14,2024-12-01
8199,113,132,11,22,20,2025-09-01
8200,113,132,12,17,6,2025-07-01
8201,113,177,8,13,14,2025-02-01
8202,113,177,14,8,6,2025-04-01
8203,113,177,0,16,17,2025-08-01
8204,113,177,13,5,2,2024-10-01
8205,113,177,21,25,7,2024-08-01
8206,113,177,33,25,17,2025-01-01
8207,113,177,9,19,18,2025-11-01
8208,114,124,33,10,0,2025-03-01
8209,114,124,16,13,13,2024-11-01
8210,114,124,22,13,10,2024-05-01
8211,114,124,30,25,15,2025-10-01
8212,114,124,8,11,6,2025-04-01
8213,114,124,19,13,1,2024-12-01
8214,114,124,28,11,9,2024-08-01
8215,114,124,15,25,10,2025-02-01
8216,114,153,1,10,12,2025-04-01
8217,114,153,12,2,4,2025-12-01
8218,114,153,10,6,8,2025-01-01
8219,114,153,27,2,0,2024-07-01
8220,114,153,30,21,18,2025-03-01
8221,114,153,48,19,1,2025-05-01
8222,114,153,15,3,8,2025-10-01
8223,114,153,21,15,6,2024-02-01
8224,114,153,17,9,5,2024-03-01
8225,114,153,20,3,3,2025-02-01
8226,114,153,39,24,11,2024-09-01
8227,114,112,11,8,10,2025-12-01
8228,114,112,29,20,14,2024-02-01
8229,114,112,18,11,5,2024-11-01
8230,114,112,18,20,16,2024-05-01
8231,114,112,33,21,10,2024-12-01
8232,114,112,3,8,6,2024-03-01
8233,114,112,37,18,1,2024-06-01
8234,114,112,0,11,16,2025-06-01
8235,114,108,28,19,9,2025-10-01
8236,114,108,3,5,3,2024-11-01
8237,114,108,19,10,1,2025-02-01
8238,114,108,22,21,10,2025-05-01
8239,114,108,21,16,2,2025-07-01
8240,114,108,5,9,5,2024-06-01
8241,114,108,36,24,7,2024-03-01
8242,114,108,16,10,8,2025-01-01
8243,114,108,11,7,9,2025-09-01
8244,114,108,11,7,2,2024-09-01
8245,114,108,38,20,4,2025-11-01
8246,114,133,21,22,18,2024-11-01
8247,114,133,12,17,19,2025-03-01
8248,114,133,12,4,5,2024-12-01
8249,114,133,17,8,11,2024-09-01
8250,114,133,0,14,19,2025-06-01
8251,114,133,26,24,1,2025-10-01
8252,114,133,24,12,6,2024-04-01
8253,114,113,9,11,11,2025-12-01
8254,114,113,26,16,19,2024-09-01
8255,114,113,31,21,18,2024-07-01
8256,114,113,20,6,8,2025-03-01
8257,114,113,4,6,9,2024-10-01
8258,114,113,22,13,5,2024-01-01
8259,114,113,19,22,7,2025-07-01
8260,114,113,14,14,11,2025-10-01
8261,114,113,25,24,5,2024-12-01
8262,114,186,39,20,3,2024-07-01
8263,114,186,25,20,17,2025-02-01
8264,114,186,31,23,3,2024-08-01
8265,114,186,27,11,6,2025-03-01
8266,114,186,26,23,19,2025-09-01
8267,114,186,3,9,13,2024-11-01
8268,114,186,15,21,22,2024-12-01
8269,114,128,5,11,12,2025-07-01
8270,114,128,32,21,11,2025-11-01
8271,114,128,22,10,7,2025-03-01
8272,114,128,22,17,13,2025-02-01
8273,114,128,26,2,6,2024-04-01
8274,114,128,25,22,17,2024-02-01
8275,114,128,10,4,6,2024-09-01
8276,114,128,14,8,11,2024-06-01
