service_id,customer_id,vehicle_id,dealer_id,service_date,service_type,service_cost,customer_satisfaction_score
12561,2588,137,23,2025-11-07,Periodic,2106000,2
12562,2588,137,23,2025-07-27,Periodic,2179000,5
12563,2588,137,23,2025-02-23,Periodic,1615000,5
12564,4523,109,39,2025-02-22,Periodic,1533000,3
12565,4346,116,59,2025-07-24,Repair,7294000,5
12566,4346,116,59,2024-05-23,Repair,2084000,4
12567,1506,128,62,2023-10-04,Periodic,1409000,4
12568,3004,114,62,2023-09-09,Periodic,1059000,5
12569,5421,103,36,2024-07-17,Body & Paint,10308000,2
12570,5421,103,36,2025-07-14,Repair,2684000,4
12571,5421,103,36,2023-12-07,Periodic,1554000,5
12572,1686,139,36,2025-10-27,Periodic,1186000,3
12573,2284,105,105,2024-07-22,Periodic,2043000,5
12574,2796,107,100,2023-11-24,Repair,2592000,1
12575,2796,107,100,2024-03-14,Periodic,1886000,5
12576,4797,104,48,2022-10-28,Periodic,1781000,4
12577,4797,104,48,2022-09-06,Periodic,1448000,4
12578,4275,115,25,2022-10-29,Repair,6816000,5
12579,4275,115,25,2022-03-03,Body & Paint,10239000,3
12580,4275,115,25,2023-01-12,Periodic,1666000,4
12581,3110,119,60,2023-02-12,Warranty,69000,3
12582,1364,110,12,2024-11-01,Body & Paint,11382000,5
12583,1364,110,12,2022-09-20,Warranty,351000,3
12584,1364,110,12,2025-01-25,Warranty,89000,4
12585,1831,105,62,2022-03-12,Warranty,480000,2
12586,1831,105,62,2022-08-07,Repair,2388000,3
12587,1831,105,62,2023-10-19,Repair,4464000,5
12588,3307,114,110,2022-03-22,Repair,4571000,3
12589,3307,114,110,2023-05-16,Periodic,1306000,5
12590,3307,114,110,2022-12-09,Periodic,1590000,5
12591,3734,112,37,2022-01-21,Periodic,1307000,5
12592,3734,112,37,2020-11-24,Periodic,1312000,5
12593,3235,136,75,2022-07-05,Repair,3891000,5
12594,3235,136,75,2023-06-15,Periodic,1262000,4
12595,3235,136,75,2024-03-13,Body & Paint,2905000,1
12596,1699,118,59,2024-11-20,Warranty,222000,5
12597,1699,118,59,2025-03-05,Periodic,1722000,5
12598,3079,112,20,2024-12-28,Repair,1896000,3
12599,3079,112,20,2024-03-29,Periodic,1830000,4
12600,3525,130,21,2023-12-31,Periodic,1366000,3
12601,3525,130,21,2022-04-17,Repair,7943000,5
12602,3525,130,21,2022-01-06,Periodic,903000,4
12603,4667,133,31,2025-11-13,Periodic,1230000,5
12604,2058,101,4,2023-01-25,Periodic,2028000,4
12605,2058,101,4,2022-12-09,Periodic,907000,4
12606,2058,101,4,2024-08-15,Periodic,1181000,4
12607,1230,167,8,2025-01-06,Periodic,647000,2
12608,1230,167,8,2025-07-14,Warranty,8000,5
12609,2114,107,86,2025-10-31,Periodic,671000,4
12610,2114,107,86,2024-10-25,Periodic,704000,3
12611,2339,150,24,2023-08-11,Repair,2431000,5
12612,2339,150,24,2021-12-07,Periodic,1552000,4
12613,2339,150,24,2021-05-20,Repair,5032000,4
12614,3283,137,61,2025-09-24,Warranty,382000,3
12615,3228,138,3,2025-09-09,Periodic,1611000,5
12616,4904,129,40,2025-05-31,Repair,2943000,2
12617,3159,109,77,2024-09-01,Repair,2214000,4
12618,5078,105,44,2024-01-31,Periodic,795000,4
12619,5078,105,44,2024-04-23,Body & Paint,3476000,2
12620,5078,105,44,2023-07-15,Repair,6691000,4
12621,5294,127,92,2025-12-05,Periodic,2059000,5
12622,1923,111,67,2023-09-29,Repair,3262000,4
12623,5282,165,77,2022-06-02,Body & Paint,11779000,4
12624,2834,183,61,2023-12-07,Repair,2970000,3
12625,3026,159,116,2025-05-04,Periodic,758000,4
12626,1627,108,72,2025-02-18,Periodic,1377000,5
12627,1627,108,72,2022-11-25,Warranty,446000,2
12628,1627,108,72,2025-06-23,Repair,2583000,3
12629,1317,111,84,2025-10-07,Periodic,932000,3
12630,1317,111,84,2025-12-26,Periodic,797000,3
12631,4829,126,91,2024-04-28,Periodic,1789000,3
12632,3848,107,114,2022-11-04,Periodic,1178000,5
12633,3043,157,107,2025-02-12,Periodic,971000,5
12634,3971,124,36,2022-08-30,Warranty,200000,4
12635,2583,108,16,2023-07-19,Warranty,452000,5
12636,4621,116,39,2023-09-02,Periodic,1892000,4
12637,2998,106,32,2022-03-01,Repair,7075000,5
12638,2292,135,96,2024-05-16,Warranty,220000,5
12639,2184,103,5,2023-06-01,Warranty,24000,4
12640,4201,136,28,2025-08-12,Periodic,1219000,3
12641,4201,136,28,2025-06-08,Repair,3129000,4
12642,3737,112,85,2022-06-27,Periodic,1841000,4
12643,3737,112,85,2022-10-29,Warranty,449000,4
12644,1175,102,44,2024-11-11,Repair,3152000,5
12645,2366,103,32,2024-11-15,Periodic,1811000,4
12646,5465,179,88,2024-12-27,Repair,5635000,4
12647,1113,121,92,2024-11-23,Periodic,1856000,4
12648,4630,160,94,2025-08-25,Periodic,1482000,4
12649,4630,160,94,2024-03-06,Periodic,2014000,3
12650,3362,140,61,2025-08-15,Periodic,1024000,5
12651,2263,120,112,2023-12-30,Periodic,2039000,4
12652,1145,111,12,2025-10-24,Warranty,159000,5
12653,1546,121,64,2025-03-05,Periodic,1324000,4
12654,1546,121,64,2025-02-03,Periodic,1560000,5
12655,1546,121,64,2025-05-27,Warranty,323000,5
12656,2062,105,48,2023-05-02,Repair,6854000,3
12657,4414,153,63,2023-05-20,Periodic,2172000,3
12658,3967,104,109,2025-12-22,Periodic,708000,3
12659,2791,164,39,2025-09-24,Periodic,966000,5
12660,1683,111,90,2023-11-24,Periodic,1550000,4
12661,1683,111,90,2023-11-10,Repair,7398000,4
12662,1010,151,18,2024-01-24,Warranty,139000,5
12663,4934,165,64,2024-12-07,Warranty,250000,5
12664,4855,123,79,2025-12-29,Body & Paint,4212000,4
12665,4855,123,79,2025-07-10,Repair,5462000,5
12666,3054,108,100,2023-06-03,Periodic,1140000,5
12667,3054,108,100,2023-06-04,Periodic,1879000,4
12668,3219,111,11,2025-10-06,Repair,5929000,5
12669,3219,111,11,2025-09-10,Periodic,1214000,4
12670,3219,111,11,2025-09-20,Periodic,2017000,3
12671,1781,127,43,2025-03-15,Warranty,470000,4
12672,1781,127,43,2025-05-04,Periodic,2120000,3
12673,4022,120,35,2024-03-16,Repair,4149000,4
12674,4022,120,35,2023-10-28,Periodic,1282000,5
12675,4022,120,35,2023-12-15,Periodic,1036000,4
12676,1869,119,43,2024-05-22,Periodic,1053000,4
12677,1869,119,43,2025-12-18,Periodic,1827000,4
12678,1869,119,43,2024-05-05,Periodic,1003000,3
12679,3719,103,95,2025-03-03,Periodic,2056000,5
12680,3719,103,95,2025-01-03,Periodic,1442000,4
12681,3719,103,95,2023-11-17,Periodic,1380000,5
12682,4959,107,115,2024-07-25,Periodic,1583000,4
12683,4959,107,115,2025-04-24,Warranty,108000,4
12684,3143,113,36,2024-12-07,Warranty,231000,3
12685,4168,148,109,2024-05-14,Periodic,1334000,4
12686,4168,148,109,2025-01-18,Repair,7747000,4
12687,4998,124,91,2023-11-03,Periodic,1003000,5
12688,5331,149,29,2025-11-06,Periodic,962000,5
12689,5331,149,29,2025-12-22,Repair,2376000,5
12690,1852,107,86,2023-12-10,Periodic,2004000,4
12691,1852,107,86,2024-11-30,Repair,3528000,5
12692,1852,107,86,2023-07-04,Repair,3185000,4
12693,4844,109,75,2022-11-06,Periodic,721000,4
12694,3032,107,30,2024-07-20,Body & Paint,3358000,5
12695,3032,107,30,2024-06-08,Body & Paint,11713000,4
12696,4470,107,84,2024-10-23,Periodic,1445000,4
12697,3341,115,95,2022-08-01,Body & Paint,5606000,5
12698,1198,110,73,2024-12-23,Periodic,859000,1
12699,2227,107,30,2025-01-26,Warranty,236000,4
12700,2104,112,79,2023-10-07,Periodic,2069000,4
12701,2104,112,79,2025-02-27,Periodic,1250000,3
12702,3078,107,11,2023-10-28,Periodic,2010000,3
12703,3078,107,11,2024-03-22,Repair,4964000,4
12704,3078,107,11,2022-08-21,Body & Paint,3346000,5
12705,5138,101,115,2023-12-04,Warranty,246000,4
12706,2764,102,26,2025-02-10,Warranty,107000,3
12707,2764,102,26,2025-09-21,Periodic,608000,3
12708,3024,178,87,2023-10-05,Repair,4866000,5
12709,3723,160,106,2023-07-30,Repair,6860000,4
12710,3723,160,106,2024-07-26,Repair,4341000,4
12711,2939,118,53,2024-03-19,Periodic,639000,2
12712,1409,118,65,2021-12-30,Periodic,1162000,4
12713,1409,118,65,2023-06-16,Repair,5412000,5
12714,3338,106,93,2020-12-13,Periodic,1356000,4
12715,3338,106,93,2022-08-10,Periodic,1980000,4
12716,1108,109,69,2024-12-06,Periodic,2038000,5
12717,1108,109,69,2025-01-09,Warranty,17000,3
12718,4565,108,39,2023-12-03,Repair,3121000,4
12719,2442,109,115,2022-11-07,Periodic,2050000,5
12720,2442,109,115,2023-07-29,Repair,6611000,3
12721,1492,131,51,2025-11-21,Repair,3229000,4
12722,4406,118,73,2025-04-10,Periodic,1540000,4
12723,4406,118,73,2024-12-17,Warranty,44000,4
12724,4852,145,37,2023-05-06,Repair,5342000,5
12725,2014,113,102,2025-09-08,Repair,6082000,2
12726,2014,113,102,2025-02-12,Periodic,1528000,5
12727,3478,145,10,2023-12-11,Periodic,2157000,5
12728,3478,145,10,2024-11-24,Repair,2458000,4
12729,3478,145,10,2025-04-03,Periodic,868000,1
12730,1212,133,58,2023-08-23,Warranty,128000,4
12731,1212,133,58,2023-02-09,Repair,6369000,4
12732,4921,115,48,2025-07-13,Body & Paint,2152000,4
12733,4921,115,48,2023-05-11,Periodic,1070000,5
12734,3525,124,104,2022-11-15,Repair,7514000,4
12735,2308,103,9,2025-12-25,Periodic,1924000,5
12736,1837,104,67,2024-12-21,Periodic,1982000,5
12737,4177,112,120,2025-11-20,Repair,7252000,2
12738,4177,112,120,2025-11-25,Periodic,1367000,3
12739,2911,103,65,2025-03-31,Periodic,1680000,5
12740,2612,101,9,2023-10-28,Periodic,1612000,5
12741,2612,101,9,2023-03-09,Periodic,1427000,5
12742,2612,101,9,2025-02-14,Repair,7266000,4
12743,1185,102,82,2024-07-08,Periodic,1336000,4
12744,2095,126,113,2024-09-12,Periodic,1736000,4
12745,2095,126,113,2023-05-16,Periodic,958000,4
12746,2095,126,113,2024-07-23,Periodic,619000,1
12747,4422,112,58,2020-10-08,Repair,2729000,3
12748,4422,112,58,2021-01-21,Repair,1970000,5
12749,3506,125,3,2024-11-07,Periodic,883000,4
12750,3506,125,3,2025-01-27,Periodic,1599000,4
12751,1665,138,9,2025-10-09,Periodic,1580000,3
12752,1662,137,101,2025-09-11,Periodic,1087000,5
12753,4288,108,13,2025-05-23,Periodic,1804000,5
12754,4075,107,31,2024-01-31,Periodic,2036000,5
12755,4075,107,31,2024-08-28,Periodic,1304000,5
12756,4075,107,31,2023-11-09,Periodic,2107000,5
12757,1027,184,40,2024-06-03,Body & Paint,4170000,4
12758,2054,134,19,2025-11-24,Periodic,732000,5
12759,2054,134,19,2025-01-30,Repair,7918000,3
12760,3187,106,103,2023-01-26,Periodic,1374000,1
12761,3187,106,103,2025-07-26,Warranty,232000,3
12762,3374,169,40,2025-10-04,Periodic,793000,5
12763,2866,165,74,2025-08-07,Periodic,1572000,4
12764,1380,174,98,2024-10-31,Periodic,1424000,2
12765,1380,174,98,2024-03-24,Repair,7387000,3
12766,2990,102,7,2025-02-21,Warranty,472000,5
12767,3795,143,42,2025-04-21,Periodic,1689000,5
12768,3259,104,95,2023-11-10,Periodic,981000,3
12769,2682,119,118,2022-12-26,Repair,7318000,5
12770,5235,176,75,2025-01-28,Periodic,724000,5
12771,2663,120,11,2024-10-28,Periodic,830000,5
12772,2663,120,11,2022-05-05,Periodic,770000,4
12773,2663,120,11,2024-09-28,Periodic,1332000,3
12774,4536,101,11,2021-05-06,Periodic,1183000,5
12775,2017,107,48,2021-11-07,Periodic,1213000,4
12776,5045,103,49,2022-03-17,Periodic,811000,4
12777,3282,110,78,2025-02-24,Periodic,697000,3
12778,3282,110,78,2024-01-21,Repair,6190000,4
12779,1236,105,85,2022-02-13,Repair,5253000,3
12780,1236,105,85,2023-07-31,Body & Paint,5271000,5
12781,1236,105,85,2023-04-21,Periodic,1683000,5
12782,3318,102,104,2024-07-29,Periodic,928000,5
12783,3318,102,104,2024-09-12,Repair,6730000,4
12784,2784,104,34,2021-12-11,Periodic,1979000,5
12785,3468,130,11,2023-10-18,Repair,7382000,5
12786,3468,130,11,2023-07-01,Periodic,1403000,2
12787,3004,127,66,2025-06-10,Body & Paint,11189000,4
12788,3004,127,66,2022-11-07,Warranty,83000,5
12789,3004,127,66,2023-10-28,Body & Paint,8255000,3
12790,5229,122,72,2021-12-25,Periodic,1309000,5
12791,1651,151,85,2024-03-22,Periodic,2199000,3
12792,1651,151,85,2024-12-10,Repair,2061000,5
12793,1651,151,85,2024-10-12,Periodic,2065000,5
12794,4278,140,19,2025-12-18,Periodic,1000000,1
12795,5279,115,79,2022-11-16,Periodic,1749000,5
12796,5279,115,79,2025-03-21,Periodic,1190000,5
12797,4679,116,94,2020-12-22,Periodic,618000,4
12798,4679,116,94,2023-01-16,Periodic,1689000,3
12799,3251,117,97,2024-05-23,Periodic,864000,4
12800,2423,121,57,2025-09-05,Periodic,1171000,5
12801,2239,126,85,2022-09-09,Periodic,1492000,5
12802,2239,126,85,2024-05-04,Periodic,2178000,4
12803,2239,126,85,2022-12-28,Periodic,1499000,5
12804,4860,147,53,2025-02-03,Periodic,1121000,5
12805,2055,110,86,2023-06-18,Periodic,1342000,3
12806,1992,120,81,2024-07-08,Periodic,2071000,5
12807,2759,129,47,2023-07-28,Repair,2177000,4
12808,1659,137,47,2022-08-21,Warranty,258000,5
12809,3952,117,21,2024-04-02,Periodic,1635000,4
12810,3952,117,21,2022-07-13,Warranty,353000,5
12811,3952,117,21,2022-05-06,Repair,3513000,3
12812,4178,117,2,2025-07-10,Warranty,182000,3
12813,4178,117,2,2023-10-20,Repair,1601000,4
12814,4178,117,2,2024-10-03,Body & Paint,3824000,5
12815,1341,148,45,2024-10-29,Periodic,737000,4
12816,1341,148,45,2024-04-14,Repair,4590000,5
12817,2403,118,15,2024-06-08,Body & Paint,7850000,5
12818,4105,156,35,2025-02-13,Repair,4332000,2
12819,4105,156,35,2023-05-26,Body & Paint,9219000,4
12820,4254,105,60,2025-10-31,Periodic,938000,3
12821,4254,105,60,2025-06-12,Periodic,645000,4
12822,5073,149,22,2023-10-15,Repair,6064000,5
12823,1415,108,3,2020-10-09,Repair,6954000,5
12824,4318,109,13,2025-07-05,Periodic,1975000,5
12825,4318,109,13,2024-08-19,Periodic,1349000,5
12826,2515,123,4,2021-05-23,Warranty,112000,5
12827,2304,147,18,2025-03-07,Body & Paint,9674000,5
12828,2304,147,18,2025-01-04,Repair,3054000,4
12829,4145,163,5,2025-03-14,Warranty,322000,4
12830,4414,132,64,2025-12-23,Periodic,884000,5
12831,4414,132,64,2023-08-16,Periodic,1829000,5
12832,2796,114,70,2024-04-13,Body & Paint,7843000,4
12833,2796,114,70,2025-02-26,Periodic,2024000,5
12834,2796,114,70,2024-02-17,Repair,3813000,4
12835,1833,139,98,2025-06-14,Periodic,1561000,4
12836,4549,131,77,2025-02-04,Repair,5661000,4
12837,3282,115,56,2021-07-27,Repair,4290000,5
12838,3282,115,56,2021-05-13,Periodic,2004000,5
12839,3282,115,56,2022-06-08,Periodic,1649000,4
12840,4127,111,57,2025-08-26,Periodic,2187000,5
12841,4127,111,57,2022-10-07,Warranty,153000,4
12842,4127,111,57,2023-11-26,Periodic,1013000,4
12843,3877,112,3,2022-10-18,Warranty,77000,5
12844,3877,112,3,2025-02-09,Periodic,1478000,3
12845,3877,112,3,2022-02-02,Repair,2045000,2
12846,5299,117,17,2024-06-27,Periodic,1375000,2
12847,3015,102,101,2022-03-28,Periodic,1270000,3
12848,3239,148,17,2023-10-27,Periodic,1051000,3
12849,3239,148,17,2024-04-24,Periodic,1540000,4
12850,3239,148,17,2021-12-13,Repair,2732000,5
12851,2600,101,3,2025-07-06,Periodic,755000,5
12852,2600,101,3,2023-06-12,Periodic,1684000,2
12853,2600,101,3,2023-11-25,Warranty,323000,5
12854,2757,107,6,2020-12-08,Repair,1555000,4
12855,1929,131,103,2023-03-25,Repair,7124000,2
12856,1929,131,103,2023-11-15,Periodic,1413000,5
12857,1929,131,103,2022-01-01,Repair,6280000,4
12858,3597,140,31,2024-04-26,Periodic,2150000,3
12859,3597,140,31,2024-10-17,Periodic,1489000,3
12860,3597,140,31,2022-11-30,Periodic,1886000,2
12861,5220,103,54,2022-03-04,Repair,7437000,5
12862,2570,138,90,2023-01-19,Periodic,2124000,3
12863,2570,138,90,2022-10-15,Periodic,734000,5
12864,2570,138,90,2022-12-13,Periodic,2016000,4
12865,2092,112,11,2024-12-24,Body & Paint,2252000,4
12866,2727,105,84,2023-12-16,Periodic,688000,5
12867,2727,105,84,2022-01-11,Warranty,434000,5
12868,2727,105,84,2024-03-20,Periodic,890000,3
12869,3696,117,72,2021-01-08,Periodic,1457000,5
12870,3696,117,72,2021-07-10,Periodic,1923000,4
12871,3696,117,72,2020-12-07,Periodic,1952000,3
12872,3903,117,82,2022-03-27,Periodic,1934000,4
12873,4068,114,90,2023-01-08,Repair,3555000,5
12874,5295,134,59,2022-09-22,Periodic,1921000,2
12875,5295,134,59,2022-11-06,Repair,7420000,5
12876,5295,134,59,2022-05-06,Periodic,739000,4
12877,4307,132,11,2024-07-08,Periodic,1905000,3
12878,4328,180,34,2022-12-21,Periodic,1586000,4
12879,4037,113,59,2023-09-25,Repair,6493000,3
12880,4037,113,59,2020-11-18,Warranty,118000,5
12881,5215,163,118,2025-04-27,Periodic,1938000,4
12882,2959,107,37,2023-01-09,Repair,7502000,4
12883,4601,172,95,2024-06-15,Periodic,1953000,5
12884,4783,119,33,2024-01-06,Periodic,628000,5
12885,4783,119,33,2022-06-30,Warranty,114000,5
12886,4586,119,106,2025-12-09,Repair,1772000,4
12887,4586,119,106,2025-03-04,Periodic,1846000,5
12888,2549,110,86,2023-08-05,Periodic,600000,3
12889,2549,110,86,2023-06-15,Periodic,1669000,5
12890,4718,181,26,2022-09-26,Periodic,1524000,4
12891,1543,128,50,2025-04-30,Body & Paint,4343000,5
12892,1543,128,50,2022-10-08,Repair,5730000,5
12893,1543,128,50,2025-02-13,Periodic,2101000,4
12894,1415,116,93,2025-04-28,Body & Paint,3628000,3
12895,2272,111,66,2025-05-11,Periodic,714000,4
12896,2920,148,9,2025-10-20,Repair,5520000,5
12897,2920,148,9,2025-10-24,Periodic,1863000,4
12898,1868,139,2,2025-04-19,Periodic,2110000,5
12899,1868,139,2,2025-05-29,Body & Paint,2769000,5
12900,1868,139,2,2025-07-31,Periodic,1619000,4
12901,4328,103,10,2025-08-14,Repair,2227000,5
12902,3999,102,38,2023-06-10,Repair,5629000,5
12903,2240,106,10,2025-08-24,Warranty,100000,5
12904,2242,115,69,2022-09-20,Warranty,219000,5
12905,2242,115,69,2025-02-21,Periodic,878000,5
12906,1547,128,11,2022-05-13,Periodic,1098000,5
12907,1603,118,107,2025-03-23,Repair,6498000,3
12908,1603,118,107,2025-12-10,Repair,4927000,2
12909,3511,138,93,2025-04-06,Warranty,232000,4
12910,1706,120,22,2025-01-22,Periodic,783000,3
12911,2851,131,2,2024-05-19,Periodic,900000,4
12912,2851,131,2,2023-03-20,Periodic,1386000,5
12913,4802,114,68,2022-11-21,Warranty,129000,5
12914,4802,114,68,2024-04-15,Periodic,798000,4
12915,2177,114,115,2025-12-11,Periodic,2178000,5
12916,2449,102,89,2023-05-02,Periodic,1502000,5
12917,1552,151,22,2025-12-03,Periodic,1718000,4
12918,1452,118,19,2024-08-28,Periodic,1222000,3
12919,1452,118,19,2025-01-01,Periodic,1261000,3
12920,1123,135,106,2024-06-12,Repair,7096000,4
12921,1123,135,106,2021-08-01,Periodic,1782000,4
12922,1123,135,106,2023-04-03,Repair,7670000,5
12923,3479,113,3,2024-06-15,Periodic,609000,5
12924,2162,129,19,2024-10-21,Repair,3175000,2
12925,2747,120,24,2022-09-14,Repair,6031000,5
12926,4913,102,84,2025-12-16,Body & Paint,11916000,4
12927,3976,143,79,2022-04-11,Periodic,1578000,5
12928,3976,143,79,2022-07-14,Periodic,1264000,1
12929,1806,102,19,2025-09-18,Periodic,730000,5
12930,2404,114,67,2025-04-25,Periodic,884000,5
12931,5426,105,34,2023-03-07,Periodic,1661000,5
12932,2695,105,108,2024-06-24,Body & Paint,10938000,3
12933,2695,105,108,2023-06-19,Repair,2289000,4
12934,1641,110,112,2024-11-02,Body & Paint,8191000,5
12935,1641,110,112,2023-12-09,Warranty,69000,5
12936,1602,107,8,2023-05-05,Periodic,2018000,5
12937,2478,120,12,2023-01-21,Body & Paint,4965000,4
12938,2478,120,12,2024-01-07,Repair,5686000,5
12939,2478,120,12,2024-11-01,Body & Paint,3719000,3
12940,2915,125,118,2023-06-20,Repair,3359000,4
12941,2915,125,118,2024-09-23,Periodic,1980000,5
12942,5298,128,1,2023-02-19,Periodic,761000,1
12943,5298,128,1,2023-10-01,Periodic,2016000,3
12944,5393,101,69,2024-01-27,Periodic,2088000,4
12945,5393,101,69,2023-01-19,Periodic,1241000,5
12946,1287,102,106,2023-03-21,Periodic,749000,4
12947,1287,102,106,2022-11-04,Periodic,707000,5
12948,3079,187,7,2025-08-24,Periodic,1599000,2
12949,2683,113,72,2020-11-03,Periodic,759000,4
12950,2683,113,72,2023-01-24,Periodic,1177000,4
12951,2683,113,72,2022-08-21,Warranty,332000,5
12952,4938,122,54,2024-11-29,Periodic,2181000,4
12953,5386,118,72,2022-02-18,Periodic,1374000,5
12954,5386,118,72,2021-04-28,Periodic,1918000,4
12955,1253,137,116,2023-08-04,Repair,6437000,4
12956,3112,129,68,2022-01-28,Periodic,2147000,4
12957,3112,129,68,2022-06-09,Repair,2040000,4
12958,3112,129,68,2022-05-29,Periodic,1736000,2
12959,1450,142,6,2023-07-06,Periodic,1928000,5
12960,1450,142,6,2023-08-02,Periodic,968000,5
12961,4506,115,41,2024-11-05,Periodic,1419000,4
12962,4506,115,41,2024-10-12,Periodic,1647000,2
12963,4063,123,4,2021-12-05,Periodic,1474000,2
12964,3771,139,21,2024-11-17,Periodic,2178000,5
12965,3771,139,21,2024-04-15,Periodic,1333000,5
12966,1387,136,107,2025-04-21,Repair,2091000,5
12967,1928,135,96,2024-01-10,Periodic,2137000,5
12968,4527,117,33,2025-08-28,Repair,3571000,5
12969,4940,132,56,2024-11-08,Warranty,100000,5
12970,1811,121,100,2024-12-01,Repair,1911000,4
12971,3008,113,4,2025-11-14,Periodic,2170000,4
12972,2374,130,38,2024-12-18,Periodic,876000,5
12973,2374,130,38,2025-02-14,Periodic,700000,5
12974,2374,130,38,2024-02-29,Repair,6001000,3
12975,1311,110,52,2024-04-14,Repair,6530000,4
12976,1311,110,52,2024-10-28,Periodic,1916000,4
12977,2194,119,95,2024-11-15,Repair,5733000,5
12978,2194,119,95,2024-07-28,Repair,2129000,4
12979,2907,101,114,2024-12-26,Periodic,1169000,2
12980,3108,157,25,2025-10-21,Periodic,686000,1
12981,3108,157,25,2024-09-21,Repair,6300000,2
12982,2827,106,101,2024-12-30,Repair,2125000,4
12983,2827,106,101,2025-01-07,Repair,3442000,2
12984,1258,102,56,2024-11-29,Periodic,855000,4
12985,1258,102,56,2022-01-05,Periodic,686000,5
12986,1258,102,56,2021-10-22,Periodic,1467000,5
12987,1688,117,49,2025-04-21,Repair,3290000,3
12988,1688,117,49,2025-10-10,Periodic,1183000,5
12989,3031,127,102,2024-06-28,Body & Paint,11573000,3
12990,3031,127,102,2025-06-12,Periodic,2083000,5
12991,3403,109,84,2025-06-23,Warranty,332000,4
12992,5110,104,7,2025-12-21,Repair,4022000,5
12993,5229,106,31,2023-12-11,Body & Paint,2517000,4
12994,5229,106,31,2023-08-11,Periodic,617000,4
12995,4803,109,38,2023-01-30,Body & Paint,11252000,5
12996,4803,109,38,2025-03-27,Periodic,1680000,4
12997,1461,102,68,2024-04-08,Periodic,891000,4
12998,3224,125,33,2023-12-11,Body & Paint,5434000,3
12999,3224,125,33,2023-08-27,Periodic,1114000,5
13000,4939,143,50,2021-05-01,Periodic,1811000,3
13001,4939,143,50,2023-09-13,Periodic,944000,5
