financing_id,transaction_id,financing_company,down_payment,loan_amount,tenor_months,interest_rate,installment_amount
14348,508141,Mandiri Tunas Finance,145500000,325473000,48,4.42,7979000
14349,508143,Mandiri Tunas Finance,113000000,230545000,60,5.22,4845000
14350,508146,Astra Credit,282400000,617144000,60,8.36,14585000
14351,508147,Astra Credit,449900000,1300459000,12,6.91,115860000
14352,508149,BCA Finance,60200000,125392000,36,4.89,3994000
14353,508154,FIFGROUP,89700000,303462000,48,8.03,8352000
14354,508155,Adira Finance,78500000,161038000,12,4.16,13978000
14355,508156,Mandiri Tunas Finance,191700000,679428000,12,7.42,60820000
14356,508158,BCA Finance,67400000,142945000,48,9.39,4096000
14357,508159,FIFGROUP,111500000,343045000,36,6.24,11312000
14358,508160,BFI Finance,77800000,217793000,12,8.87,19759000
14359,508162,Astra Credit,87600000,241404000,12,8.85,21897000
14360,508163,BCA Finance,197700000,430338000,60,8.31,10152000
14361,508164,Mandiri Tunas Finance,119000000,271165000,24,5.75,12597000
14362,508165,BFI Finance,173400000,675972000,36,5.03,21610000
14363,508166,Adira Finance,164500000,551783000,60,6.08,11992000
14364,508168,Adira Finance,362000000,1135834000,36,4.67,35971000
14365,508169,Maybank Finance,110700000,391020000,48,9.28,11170000
14366,508170,Mandiri Tunas Finance,231300000,548919000,60,6.35,12053000
14367,508171,FIFGROUP,138100000,281924000,36,7.45,9581000
14368,508174,FIFGROUP,80700000,191805000,48,6.57,5046000
14369,508175,FIFGROUP,143600000,470119000,24,8.18,22792000
14370,508176,BFI Finance,107800000,340640000,48,8.26,9441000
14371,508179,BFI Finance,61400000,155050000,12,4.29,13475000
14372,508182,FIFGROUP,194500000,700715000,24,7.47,33558000
14373,508183,Mandiri Tunas Finance,106300000,233471000,24,7.69,11224000
14374,508184,Maybank Finance,263200000,582287000,12,4.47,50692000
14375,508187,Adira Finance,101800000,331544000,36,4.24,10381000
14376,508189,BCA Finance,72300000,225402000,24,6.21,10558000
14377,508190,Mandiri Tunas Finance,47400000,122763000,24,9.18,6054000
14378,508191,Mandiri Tunas Finance,136100000,285145000,36,8.42,9921000
14379,508194,Adira Finance,225900000,457971000,36,3.62,14102000
14380,508196,BCA Finance,72900000,261543000,12,3.93,22651000
14381,508198,FIFGROUP,78500000,176245000,36,9.32,6264000
14382,508200,BCA Finance,89200000,225041000,48,5.97,5807000
14383,508201,Astra Credit,215200000,602537000,12,3.90,52169000
14384,508202,BCA Finance,185200000,716564000,24,3.73,32084000
14385,508203,BCA Finance,90500000,174124000,36,4.49,5488000
14386,508204,Astra Credit,140200000,286373000,48,4.44,7025000
14387,508205,Adira Finance,109200000,303609000,12,7.54,27208000
14388,508206,BFI Finance,89600000,232078000,12,4.74,20256000
14389,508210,Astra Credit,172700000,623170000,60,3.57,12240000
14390,508212,Adira Finance,131900000,461062000,60,4.46,9397000
14391,508215,Mandiri Tunas Finance,97800000,317007000,48,7.57,8604000
14392,508216,BCA Finance,225400000,462467000,48,6.57,12166000
14393,508219,BCA Finance,87300000,174105000,48,6.04,4503000
14394,508225,Maybank Finance,123000000,311232000,24,4.48,14129000
14395,508226,BCA Finance,52400000,195907000,12,8.06,17641000
14396,508227,Astra Credit,52200000,158700000,12,4.92,13875000
14397,508228,BFI Finance,217600000,504788000,24,6.84,23910000
14398,508229,Mandiri Tunas Finance,105500000,203302000,60,6.58,4503000
14399,508230,Maybank Finance,162800000,325045000,60,6.61,7207000
14400,508232,BFI Finance,36500000,131110000,48,6.71,3464000
14401,508234,BFI Finance,89600000,233632000,36,9.10,8261000
14402,508235,BFI Finance,67500000,248628000,60,3.72,4914000
14403,508238,FIFGROUP,189000000,624408000,48,7.02,16661000
14404,508239,Adira Finance,431500000,1089311000,12,7.95,97992000
14405,508240,Mandiri Tunas Finance,184600000,420239000,36,3.92,13046000
14406,508242,FIFGROUP,218500000,471254000,48,5.01,11785000
14407,508243,Mandiri Tunas Finance,47800000,162989000,12,6.73,14496000
14408,508245,Astra Credit,118900000,308450000,48,6.74,8158000
14409,508246,FIFGROUP,196200000,486672000,12,8.00,43800000
14410,508247,Adira Finance,163600000,557789000,48,4.34,13637000
14411,508248,BFI Finance,147400000,278618000,36,6.70,9295000
14412,508250,Astra Credit,129700000,517430000,48,7.27,13914000
14413,508251,Astra Credit,48400000,136637000,24,7.12,6503000
14414,508252,FIFGROUP,220700000,483928000,48,4.30,11815000
14415,508253,Astra Credit,96200000,219595000,24,5.71,10194000
14416,508254,Maybank Finance,63500000,150175000,12,7.63,13469000
14417,508258,FIFGROUP,58300000,228968000,36,8.34,7951000
14418,508259,Mandiri Tunas Finance,109800000,360951000,24,8.90,17716000
14419,508260,BFI Finance,134800000,269684000,24,6.37,12668000
14420,508261,Astra Credit,118600000,302756000,60,8.73,7248000
14421,508265,FIFGROUP,115100000,309808000,12,9.22,28197000
14422,508266,Mandiri Tunas Finance,286500000,928728000,24,8.96,45631000
14423,508270,Maybank Finance,228900000,453306000,24,5.68,21033000
14424,508271,Mandiri Tunas Finance,96300000,205065000,12,6.84,18257000
14425,508275,FIFGROUP,63900000,200169000,60,5.72,4290000
14426,508277,Mandiri Tunas Finance,81700000,232763000,60,4.08,4670000
14427,508278,Adira Finance,167700000,511287000,36,5.01,16337000
14428,508279,Adira Finance,127100000,317677000,12,6.86,28289000
14429,508280,Astra Credit,181800000,622617000,12,3.52,53711000
14430,508281,Maybank Finance,124700000,292105000,60,8.08,6835000
14431,508282,Adira Finance,89200000,227372000,60,9.09,5511000
14432,508284,Maybank Finance,162500000,532693000,12,8.36,48102000
14433,508285,Maybank Finance,147900000,288552000,24,4.27,13049000
14434,508286,BCA Finance,87100000,222701000,12,7.64,19976000
14435,508288,Astra Credit,97200000,213045000,60,5.14,4463000
14436,508290,FIFGROUP,228800000,599593000,48,5.08,15029000
14437,508291,BCA Finance,62100000,199860000,48,5.07,5008000
14438,508292,Adira Finance,385700000,1168522000,36,8.50,40735000
14439,508293,BFI Finance,150900000,470256000,60,7.36,10721000
14440,508294,BCA Finance,78000000,186957000,48,8.64,5241000
14441,508296,Mandiri Tunas Finance,93500000,236836000,24,9.04,11652000
14442,508298,BFI Finance,76300000,182330000,12,6.22,16139000
14443,508299,BFI Finance,145800000,272115000,36,6.29,8985000
14444,508300,Adira Finance,208700000,398914000,48,4.35,9756000
14445,508303,BCA Finance,257800000,595124000,48,9.47,17094000
14446,508304,Astra Credit,46100000,156031000,36,7.45,5302000
14447,508306,Maybank Finance,89400000,214851000,24,3.62,9600000
14448,508309,Astra Credit,184500000,397140000,12,7.89,35706000
14449,508310,Maybank Finance,54600000,149085000,48,7.44,4030000
14450,508312,Maybank Finance,324000000,629823000,12,3.61,54379000
14451,508314,BCA Finance,131900000,269032000,48,3.86,6470000
14452,508318,Mandiri Tunas Finance,119600000,373573000,24,9.48,18516000
14453,508319,Astra Credit,55000000,191864000,48,8.14,5298000
14454,508320,BCA Finance,170400000,640344000,60,5.82,13778000
14455,508321,Adira Finance,81800000,237991000,60,4.48,4855000
14456,508324,FIFGROUP,131700000,278334000,48,8.81,7842000
14457,508325,FIFGROUP,72600000,207342000,24,6.59,9777000
14458,508327,Mandiri Tunas Finance,97100000,183397000,12,4.11,15911000
14459,508328,Maybank Finance,46600000,133997000,48,8.15,3701000
14460,508331,BFI Finance,94000000,196154000,12,7.14,17513000
14461,508332,Maybank Finance,105200000,369214000,24,6.82,17482000
14462,508333,BFI Finance,78900000,195048000,12,3.98,16900000
14463,508334,Adira Finance,119900000,305230000,48,5.24,7691000
14464,508335,Maybank Finance,499700000,1172404000,24,6.79,55484000
14465,508339,FIFGROUP,44000000,162349000,36,4.19,5076000
14466,508340,Maybank Finance,51900000,162774000,48,3.83,3910000
14467,508341,BFI Finance,206700000,454305000,48,7.81,12421000
14468,508342,Astra Credit,229400000,599770000,24,7.33,28654000
14469,508343,BFI Finance,76600000,185582000,12,8.15,16725000
14470,508344,Mandiri Tunas Finance,70800000,177285000,24,5.43,8189000
14471,508345,FIFGROUP,117100000,285830000,36,4.43,8994000
14472,508346,Mandiri Tunas Finance,82900000,261311000,12,8.11,23541000
14473,508347,Mandiri Tunas Finance,68900000,146107000,36,8.70,5117000
14474,508348,BCA Finance,220200000,588990000,12,5.22,51644000
14475,508350,FIFGROUP,74400000,255492000,12,5.72,22508000
14476,508351,FIFGROUP,215100000,724071000,12,8.99,65763000
14477,508358,Adira Finance,82400000,223738000,36,4.44,7042000
14478,508359,FIFGROUP,65600000,260851000,12,4.99,22822000
14479,508360,Maybank Finance,131500000,283529000,48,8.97,8026000
14480,508363,Maybank Finance,71400000,238623000,48,4.33,5832000
14481,508364,Astra Credit,219700000,625565000,60,5.42,13251000
14482,508366,BFI Finance,84400000,185219000,12,4.14,16073000
14483,508367,BCA Finance,154200000,345522000,48,8.14,9542000
14484,508368,BFI Finance,93300000,357138000,60,7.09,8062000
14485,508369,FIFGROUP,102600000,299997000,36,5.07,9600000
14486,508371,Maybank Finance,128400000,341130000,60,5.40,7220000
14487,508372,Astra Credit,69100000,180317000,12,7.31,16124000
14488,508373,FIFGROUP,94000000,313037000,24,6.38,14707000
14489,508374,Astra Credit,40800000,141462000,48,8.07,3898000
14490,508375,BFI Finance,315000000,1087929000,12,8.69,98539000
14491,508376,Adira Finance,100300000,371228000,24,8.07,17964000
14492,508377,FIFGROUP,83800000,165728000,24,9.03,8152000
14493,508379,Adira Finance,139400000,312259000,24,6.47,14694000
14494,508380,Adira Finance,139600000,326933000,48,4.54,8048000
14495,508382,BCA Finance,92100000,213927000,48,9.17,6091000
14496,508383,Mandiri Tunas Finance,108000000,207795000,48,4.40,5090000
14497,508384,Maybank Finance,149400000,346659000,36,5.37,11180000
14498,508386,BFI Finance,65800000,122678000,60,4.66,2521000
14499,508388,BFI Finance,225400000,579683000,24,8.38,28201000
14500,508391,Astra Credit,59100000,126936000,12,8.46,11472000
14501,508392,FIFGROUP,89800000,315905000,48,5.42,8008000
14502,508393,BCA Finance,64400000,256723000,60,8.61,6120000
14503,508395,Adira Finance,218800000,555869000,12,6.05,49124000
14504,508396,Maybank Finance,66700000,219902000,60,3.80,4361000
14505,508399,BFI Finance,55000000,132257000,60,4.76,2728000
14506,508401,Mandiri Tunas Finance,195500000,568624000,60,6.09,12362000
14507,508402,FIFGROUP,74800000,207251000,60,6.99,4661000
14508,508403,Astra Credit,75100000,182531000,12,9.33,16630000
14509,508404,BFI Finance,163000000,457712000,60,7.02,10306000
14510,508405,Adira Finance,152700000,457356000,12,5.71,40289000
14511,508406,Astra Credit,131000000,298681000,24,9.22,14739000
14512,508408,Adira Finance,85600000,184463000,36,5.44,5960000
14513,508409,Maybank Finance,191400000,648981000,12,7.88,58343000
14514,508411,BCA Finance,67100000,249694000,12,3.57,21550000
14515,508413,BCA Finance,195400000,662741000,36,8.23,22954000
14516,508414,FIFGROUP,165500000,427795000,12,9.30,38964000
14517,508415,Astra Credit,45900000,124929000,48,7.07,3338000
14518,508416,BFI Finance,101200000,193283000,24,6.59,9114000
14519,508418,Adira Finance,58300000,118967000,24,4.84,5436000
14520,508419,Maybank Finance,181800000,690105000,36,6.71,23028000
14521,508420,BCA Finance,286500000,903642000,12,7.36,80845000
14522,508424,Adira Finance,71000000,176197000,24,6.49,8294000
14523,508427,Adira Finance,122000000,309346000,24,7.65,14861000
14524,508428,Maybank Finance,354200000,664669000,60,6.75,14816000
14525,508430,Maybank Finance,93200000,213049000,24,8.35,10359000
14526,508431,BFI Finance,167900000,664489000,60,7.73,15355000
14527,508432,BFI Finance,56200000,140159000,60,9.08,3396000
14528,508433,Mandiri Tunas Finance,91800000,223662000,12,5.37,19639000
14529,508434,BCA Finance,106500000,224835000,60,9.05,5442000
14530,508435,Maybank Finance,48600000,134772000,60,5.16,2825000
14531,508436,Maybank Finance,68600000,248638000,60,5.04,5188000
14532,508438,Adira Finance,89600000,181906000,12,4.62,15859000
14533,508441,BCA Finance,1401900000,3500970000,60,6.34,76846000
14534,508443,Maybank Finance,53400000,202899000,12,9.30,18480000
14535,508444,BCA Finance,247000000,549980000,36,7.72,18815000
14536,508445,FIFGROUP,119700000,320304000,36,5.22,10290000
14537,508447,FIFGROUP,119300000,296950000,12,9.40,27071000
14538,508449,Astra Credit,78500000,179908000,48,4.31,4394000
14539,508450,BFI Finance,64300000,240950000,24,6.74,11392000
14540,508451,BFI Finance,61900000,206720000,36,4.71,6553000
14541,508454,Maybank Finance,77500000,197003000,48,6.63,5192000
14542,508455,FIFGROUP,55200000,139272000,12,5.14,12202000
14543,508457,Adira Finance,146700000,277542000,60,4.18,5592000
14544,508458,Adira Finance,54600000,190821000,24,7.56,9153000
14545,508459,Adira Finance,111700000,306326000,36,9.13,10839000
14546,508460,FIFGROUP,124500000,334818000,60,4.03,6704000
14547,508461,FIFGROUP,75600000,219771000,48,9.31,6283000
14548,508463,FIFGROUP,70000000,180971000,24,7.66,8695000
14549,508464,Adira Finance,101200000,201497000,60,8.74,4825000
14550,508465,BFI Finance,138700000,537401000,36,5.74,17498000
14551,508467,Astra Credit,55500000,142857000,60,4.66,2935000
14552,508468,FIFGROUP,188100000,642957000,36,8.91,22633000
14553,508469,Maybank Finance,75800000,302932000,36,3.66,9338000
14554,508470,FIFGROUP,253400000,566557000,60,8.20,13314000
14555,508471,Mandiri Tunas Finance,103800000,203559000,36,6.34,6729000
14556,508472,Maybank Finance,68900000,181183000,24,5.31,8351000
14557,508473,Astra Credit,83800000,252419000,12,5.09,22105000
14558,508475,Astra Credit,95300000,360799000,36,6.48,11970000
14559,508476,Astra Credit,65500000,144290000,12,5.16,12644000
14560,508477,FIFGROUP,95100000,248001000,60,8.54,5898000
14561,508478,Adira Finance,120800000,406672000,36,9.22,14421000
14562,508481,Mandiri Tunas Finance,173000000,342817000,24,8.78,16792000
14563,508482,BFI Finance,115100000,352654000,48,7.21,9465000
14564,508483,BCA Finance,44700000,136008000,12,3.68,11751000
14565,508484,Astra Credit,187700000,420247000,12,5.12,36813000
14566,508485,BCA Finance,86100000,242127000,24,8.25,11753000
14567,508486,BCA Finance,90600000,228081000,48,4.28,5565000
14568,508491,BFI Finance,42500000,155635000,36,7.83,5338000
14569,508492,FIFGROUP,113800000,298010000,48,4.62,7355000
14570,508493,BCA Finance,124100000,328225000,12,5.16,28763000
14571,508494,Astra Credit,333700000,904394000,24,4.66,41195000
14572,508495,Adira Finance,72900000,241008000,60,4.98,5016000
14573,508496,BCA Finance,476300000,967144000,36,4.54,30524000
14574,508497,Adira Finance,112200000,299610000,36,4.74,9505000
14575,508498,BFI Finance,82900000,218687000,60,3.82,4340000
14576,508499,Adira Finance,79500000,190008000,36,8.74,6661000
14577,508500,Maybank Finance,176300000,413332000,48,3.51,9820000
14578,508501,BCA Finance,132700000,300644000,60,7.49,6887000
14579,508502,Mandiri Tunas Finance,259000000,568949000,24,5.95,26527000
14580,508504,Mandiri Tunas Finance,59500000,155174000,60,6.30,3400000
14581,508505,FIFGROUP,52300000,137399000,24,3.71,6149000
14582,508507,Mandiri Tunas Finance,124000000,283259000,12,3.64,24464000
14583,508508,BFI Finance,73800000,201369000,60,5.02,4198000
14584,508509,Maybank Finance,105300000,208608000,24,8.22,10120000
14585,508511,BFI Finance,165200000,654868000,36,5.70,21301000
14586,508513,Astra Credit,272500000,545459000,24,5.64,25291000
14587,508514,BFI Finance,61600000,210239000,24,9.42,10410000
14588,508515,Astra Credit,94800000,357858000,36,4.10,11163000
14589,508516,BFI Finance,63200000,223069000,12,7.59,19999000
14590,508517,BFI Finance,98400000,215175000,48,5.58,5483000
14591,508519,Astra Credit,109900000,314120000,12,4.37,27320000
14592,508520,FIFGROUP,219300000,616752000,48,4.08,14945000
14593,508521,BCA Finance,85600000,206441000,48,5.74,5288000
14594,508522,BFI Finance,171000000,644073000,60,6.11,14013000
14595,508523,Mandiri Tunas Finance,204100000,593879000,36,4.02,18486000
14596,508524,Maybank Finance,139700000,357025000,24,9.13,17592000
14597,508525,Astra Credit,135400000,272636000,60,5.74,5848000
14598,508527,FIFGROUP,70900000,225803000,12,8.34,20386000
14599,508528,FIFGROUP,258400000,511496000,36,7.07,17221000
14600,508529,Adira Finance,98900000,218005000,24,8.50,10627000
14601,508531,Adira Finance,87300000,237708000,60,9.46,5835000
14602,508533,Astra Credit,109200000,294507000,24,7.16,14028000
14603,508534,BCA Finance,65900000,125353000,36,7.17,4231000
14604,508535,Adira Finance,94900000,203579000,36,6.96,6835000
14605,508536,Maybank Finance,45500000,136873000,48,6.24,3563000
14606,508537,FIFGROUP,88900000,308924000,24,6.62,14576000
14607,508540,FIFGROUP,74500000,250508000,36,4.10,7814000
14608,508541,BFI Finance,233000000,485836000,12,4.69,42385000
14609,508542,BFI Finance,113900000,295468000,48,7.86,8090000
14610,508543,Adira Finance,200900000,417259000,24,6.04,19485000
14611,508544,FIFGROUP,80300000,238270000,48,3.73,5704000
14612,508546,Maybank Finance,223400000,600775000,60,4.96,12496000
14613,508547,Mandiri Tunas Finance,344000000,646009000,24,7.37,30884000
14614,508548,BCA Finance,136500000,448248000,24,5.22,20626000
14615,508549,FIFGROUP,284800000,562241000,48,4.00,13587000
14616,508550,Maybank Finance,117800000,394687000,60,8.02,9215000
14617,508552,BFI Finance,118000000,225767000,24,7.02,10727000
14618,508554,BCA Finance,220300000,428939000,12,4.95,37514000
14619,508555,Maybank Finance,54900000,218493000,36,8.19,7560000
14620,508556,Maybank Finance,76300000,203531000,36,6.39,6737000
14621,508557,Maybank Finance,114800000,238069000,60,6.21,5199000
14622,508558,Adira Finance,288800000,883804000,48,4.52,21741000
14623,508560,FIFGROUP,171600000,452775000,36,8.24,15686000
14624,508561,Astra Credit,112500000,248583000,24,5.79,11557000
14625,508562,Adira Finance,248700000,595233000,60,4.96,12380000
14626,508563,Adira Finance,153500000,341782000,12,7.62,30652000
14627,508566,Mandiri Tunas Finance,119800000,339962000,24,4.72,15502000
14628,508567,BFI Finance,108600000,218184000,36,9.20,7733000
